Date,Ticker,ShortName,RedCode,Tier,Ccy,DocClause,Contributor,Spread6m,Spread1y,Spread2y,Spread3y,Spread4y,Spread5y,Spread7y,Spread10y,Spread15y,Spread20y,Spread30y,Recovery,Rating6m,Rating1y,Rating2y,Rating3y,Rating4y,Rating5y,Rating7y,Rating10y,Rating15y,Rating20y,Rating30y,CompositeCurveRating,CompositeDepth5y,Sector,Region,Country,AvRating,ImpliedRating,CompositeLevel6m,CompositeLevel1y,CompositeLevel2y,CompositeLevel3y,CompositeLevel4y,CompositeLevel5y,CompositeLevel7y,CompositeLevel10y,CompositeLevel15y,CompositeLevel20y,CompositeLevel30y,CompositeLevelRecovery
14-Jan-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.14%,0.19%,0.23%,0.28%,0.34%,0.39%,0.44%,0.51%,0.39%,0.55%,40%,,BB,BB,BBB,BBB,BBB,BBB,BBB,NR,NR,NR,BB,7,Consumer Goods,N.Amer,United States,,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
15-Jan-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.15%,0.21%,0.25%,0.29%,0.34%,0.40%,0.44%,0.50%,0.39%,0.55%,40%,,BB,BBB,BBB,A,A,BBB,A,BBB,NR,NR,BBB,7,Consumer Goods,N.Amer,United States,,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp
18-Jan-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.15%,0.21%,0.25%,0.29%,0.34%,0.40%,0.43%,0.51%,0.39%,,40%,,BBB,BBB,BBB,BBB,A,BBB,BBB,NR,NR,,BBB,6,Consumer Goods,N.Amer,United States,,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,,CcyGrp
19-Jan-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.15%,0.19%,0.24%,0.29%,0.35%,0.40%,0.44%,0.51%,0.39%,,40%,NR,BB,BB,BB,BB,BBB,BB,BBB,NR,NR,,BB,6,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,,CcyGrp
20-Jan-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.07%,0.15%,0.21%,0.24%,0.30%,0.35%,0.39%,0.45%,0.51%,0.41%,0.55%,40%,NR,BBB,BB,BBB,BBB,BBB,BBB,BBB,BB,NR,NR,BB,7,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp
21-Jan-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.15%,0.21%,0.26%,0.30%,0.36%,0.41%,0.47%,0.54%,0.40%,0.56%,40%,NR,A,BB,BB,BB,BBB,BB,BB,NR,NR,NR,BBB,6,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
22-Jan-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.09%,0.19%,0.24%,0.29%,0.32%,0.38%,0.43%,0.48%,0.56%,0.42%,0.39%,40%,NR,A,AA,AA,AA,AA,AA,AA,NR,BBB,NR,A,8,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,DocAdj,Thin,CcyGrp
25-Jan-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.09%,0.20%,0.24%,0.30%,0.34%,0.40%,0.46%,0.50%,0.57%,0.43%,0.40%,40%,NR,A,AA,A,AA,AA,AA,AA,NR,BBB,NR,A,8,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,DocAdj,Thin,CcyGrp
26-Jan-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.09%,0.17%,0.22%,0.27%,0.33%,0.38%,0.43%,0.48%,0.47%,0.44%,0.59%,40%,NR,AA,A,AA,AA,AA,AA,AA,NR,BBB,NR,A,8,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,DocAdj,Thin,CcyGrp
27-Jan-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.10%,0.19%,0.24%,0.28%,0.33%,0.40%,0.44%,0.50%,0.48%,0.48%,0.59%,40%,NR,A,A,AA,A,A,A,A,NR,NR,NR,A,5,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
28-Jan-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.13%,0.20%,0.24%,0.28%,0.34%,0.40%,0.45%,0.50%,0.52%,0.43%,0.56%,40%,NR,BB,BBB,AA,AA,AA,A,A,BBB,NR,NR,A,7,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,DocAdj,Thin,Thin,CcyGrp
29-Jan-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.09%,0.20%,0.25%,0.29%,0.35%,0.40%,0.45%,0.50%,0.59%,0.45%,0.61%,40%,NR,BBB,BBB,BBB,A,A,AA,A,NR,NR,NR,BBB,8,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
1-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.18%,0.21%,0.25%,0.29%,0.35%,0.40%,0.45%,0.51%,0.50%,0.47%,0.62%,40%,NR,BBB,BBB,A,A,A,A,BBB,NR,NR,NR,BBB,8,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
2-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.17%,0.20%,0.24%,0.28%,0.34%,0.39%,0.44%,0.49%,0.59%,0.46%,0.62%,40%,NR,A,BBB,A,A,A,A,A,NR,NR,NR,A,6,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
3-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.18%,0.20%,0.24%,0.28%,0.34%,0.39%,0.44%,0.50%,0.59%,0.44%,0.40%,40%,NR,A,A,A,BBB,A,A,A,NR,NR,NR,BBB,7,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
4-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.18%,0.20%,0.26%,0.29%,0.34%,0.39%,0.44%,0.50%,0.58%,0.45%,0.39%,40%,NR,BBB,BBB,A,A,A,A,A,NR,NR,NR,BBB,7,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
5-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.20%,0.26%,0.29%,0.35%,0.40%,0.45%,0.50%,0.59%,0.45%,,40%,,A,BBB,A,A,BBB,BBB,A,NR,NR,,BBB,5,Consumer Goods,N.Amer,United States,,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,,CcyGrp
8-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.20%,0.26%,0.30%,0.35%,0.41%,0.46%,0.51%,0.60%,0.48%,,40%,NR,A,BBB,BBB,A,A,BBB,BBB,NR,NR,,BBB,6,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,,CcyGrp
9-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.20%,0.26%,0.28%,0.36%,0.41%,0.47%,0.51%,0.61%,0.45%,0.40%,40%,CCC,BBB,BBB,BBB,BB,BBB,BBB,BB,NR,NR,NR,BBB,6,Consumer Goods,N.Amer,United States,,,DocAdj,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
10-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.20%,0.25%,0.29%,0.35%,0.41%,0.45%,0.51%,0.61%,0.46%,0.41%,40%,CCC,A,BBB,A,BBB,A,BBB,A,NR,NR,NR,BBB,7,Consumer Goods,N.Amer,United States,,,DocAdj,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
11-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.20%,0.27%,0.29%,0.35%,0.41%,0.46%,0.50%,0.60%,0.46%,0.62%,40%,NR,A,BBB,A,BBB,A,BBB,BBB,NR,NR,NR,BBB,8,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
12-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.24%,0.29%,0.27%,0.37%,0.42%,0.49%,0.58%,0.55%,0.46%,0.62%,40%,CCC,NR,NR,A,BB,BB,A,A,NR,NR,NR,B,4,Consumer Goods,N.Amer,United States,,,DocAdj,Thin,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
15-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.24%,0.29%,0.27%,0.37%,0.42%,0.49%,0.57%,0.55%,0.46%,0.62%,40%,B,NR,NR,A,BBB,BBB,A,A,NR,NR,NR,BB,4,Consumer Goods,N.Amer,United States,,,DocAdj,Thin,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
16-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.05%,0.25%,0.30%,0.27%,0.35%,0.41%,0.47%,0.56%,0.51%,0.48%,0.53%,40%,NR,NR,NR,BB,BBB,BBB,BB,A,NR,NR,NR,NR,5,Consumer Goods,N.Amer,United States,,,Thin,Thin,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
17-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.18%,0.20%,0.25%,0.29%,0.35%,0.40%,0.45%,0.50%,0.56%,0.47%,0.62%,40%,NR,A,A,AA,AA,AA,AA,A,NR,NR,NR,A,6,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
18-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.20%,0.24%,0.28%,0.35%,0.40%,0.45%,0.50%,0.60%,0.46%,0.62%,40%,NR,BBB,BBB,BB,A,BBB,BBB,BBB,NR,NR,NR,BBB,7,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
19-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.19%,0.22%,0.27%,0.34%,0.39%,0.44%,0.48%,0.59%,0.44%,0.39%,40%,NR,BBB,BBB,A,A,AA,A,A,NR,NR,NR,A,6,Consumer Goods,N.Amer,United States,,,Thin,DocAdj,DocAdj,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
22-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.20%,0.26%,0.30%,0.34%,0.39%,0.44%,0.51%,0.58%,0.44%,0.39%,40%,BBB,NR,NR,A,A,A,A,A,NR,NR,NR,A,5,Consumer Goods,N.Amer,United States,,,DocAdj,Thin,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
23-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.17%,0.20%,0.25%,0.29%,0.34%,0.39%,0.44%,0.49%,0.53%,0.45%,0.62%,40%,NR,BBB,BBB,BB,BBB,BBB,BBB,BB,NR,B,NR,BBB,7,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,DocAdj,Thin,CcyGrp
24-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.19%,0.24%,0.29%,0.34%,0.39%,0.44%,0.48%,0.54%,0.45%,0.61%,40%,NR,BB,BB,BBB,BBB,A,A,BBB,NR,NR,NR,BBB,6,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
25-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.20%,0.25%,0.30%,0.34%,0.40%,0.44%,0.50%,0.57%,0.45%,0.62%,40%,NR,BB,BB,BB,BBB,BBB,BBB,BBB,BBB,NR,NR,BB,7,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp
26-Feb-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.09%,0.19%,0.24%,0.28%,0.34%,0.39%,0.44%,0.49%,0.59%,0.46%,,40%,NR,BB,A,A,BBB,A,A,BB,NR,NR,,BBB,6,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,,CcyGrp
1-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.19%,0.23%,0.28%,0.34%,0.39%,0.44%,0.49%,0.54%,0.46%,0.62%,40%,NR,BBB,A,A,BBB,BBB,BBB,A,NR,NR,NR,BBB,7,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
2-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.18%,0.22%,0.29%,0.33%,0.39%,0.43%,0.48%,0.54%,0.43%,0.39%,40%,NR,BBB,BBB,A,BB,BBB,BBB,BBB,NR,NR,NR,BBB,6,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
3-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.18%,0.20%,0.25%,0.29%,0.34%,0.40%,0.44%,0.50%,0.49%,0.45%,0.51%,40%,NR,BBB,BBB,BBB,A,A,A,A,NR,NR,NR,BBB,8,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
4-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.17%,0.19%,0.23%,0.28%,0.33%,0.39%,0.43%,0.49%,0.55%,0.46%,0.62%,40%,NR,BBB,A,A,BBB,A,A,BBB,NR,NR,NR,BBB,6,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
5-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.19%,0.22%,0.29%,0.33%,0.39%,0.43%,0.49%,0.54%,0.45%,0.53%,40%,NR,BBB,BB,A,A,A,A,A,NR,NR,NR,BBB,7,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
8-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.19%,0.22%,0.28%,0.33%,0.39%,0.43%,0.48%,0.54%,0.42%,0.62%,40%,NR,BBB,BBB,A,A,A,A,A,NR,NR,NR,BBB,8,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
9-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.19%,0.24%,0.29%,0.33%,0.39%,0.43%,0.49%,0.58%,0.44%,,40%,BB,A,B,A,BBB,BBB,BBB,BBB,NR,NR,,BBB,5,Consumer Goods,N.Amer,United States,,,DocAdj,CcyGrp,DocAdj,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,,CcyGrp
10-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.19%,0.24%,0.28%,0.33%,0.39%,0.43%,0.48%,0.53%,0.42%,,40%,NR,BBB,BBB,BBB,BBB,BBB,A,BBB,NR,B,,BBB,7,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,DocAdj,,CcyGrp
11-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.16%,0.19%,0.23%,0.27%,0.33%,0.38%,0.43%,0.48%,0.54%,0.43%,,40%,NR,BBB,BBB,A,A,A,A,BBB,NR,BBB,,BBB,6,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,DocAdj,,CcyGrp
12-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.19%,0.23%,0.27%,0.33%,0.38%,0.43%,0.48%,0.54%,0.44%,,40%,NR,BBB,BBB,A,A,A,A,A,NR,BBB,,BBB,7,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,DocAdj,,CcyGrp
15-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.18%,0.23%,0.28%,0.33%,0.39%,0.43%,0.48%,0.58%,0.44%,,40%,NR,BBB,BBB,BBB,BB,BB,BB,BBB,NR,BBB,,BBB,5,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,DocAdj,,CcyGrp
16-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.16%,0.19%,0.23%,0.27%,0.33%,0.39%,0.43%,0.48%,0.58%,0.43%,0.38%,40%,NR,BBB,BBB,A,A,A,A,BBB,NR,B,NR,BBB,7,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,DocAdj,Thin,CcyGrp
17-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.16%,0.19%,0.23%,0.28%,0.34%,0.39%,0.44%,0.49%,0.59%,0.43%,0.38%,40%,NR,BBB,BBB,BB,BB,BB,BB,BB,NR,BB,NR,BBB,5,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,DocAdj,Thin,CcyGrp
18-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.16%,0.19%,0.23%,0.27%,0.34%,0.39%,0.43%,0.49%,0.57%,0.43%,0.38%,40%,NR,BBB,A,A,A,A,A,A,NR,B,NR,BBB,6,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,DocAdj,Thin,CcyGrp
19-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.19%,0.23%,0.29%,0.34%,0.39%,0.44%,0.48%,0.56%,0.44%,0.65%,40%,NR,BBB,BBB,BB,BB,BBB,BBB,BB,B,NR,NR,BB,6,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,DocAdj,Thin,Thin,CcyGrp
22-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.19%,0.20%,0.25%,0.29%,0.35%,0.41%,0.45%,0.50%,0.59%,0.45%,0.69%,40%,NR,BBB,BBB,BBB,BBB,BBB,BBB,BBB,B,NR,NR,BB,9,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,DocAdj,Thin,Thin,CcyGrp
23-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.21%,0.25%,0.30%,0.35%,0.41%,0.45%,0.52%,0.60%,0.66%,0.71%,40%,NR,BB,BB,BB,BB,BBB,BBB,BBB,NR,NR,NR,BB,7,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
24-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.21%,0.26%,0.30%,0.35%,0.41%,0.46%,0.51%,0.60%,0.65%,0.70%,40%,NR,BB,BB,BBB,BB,BBB,BBB,BB,NR,NR,NR,BB,8,Consumer Goods,N.Amer,United States,,,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
25-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.21%,0.27%,0.31%,0.36%,0.41%,0.46%,0.52%,0.60%,0.47%,0.62%,40%,,BB,BB,BB,BB,BB,BB,BB,B,NR,NR,BB,5,Consumer Goods,N.Amer,United States,,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,DocAdj,Thin,Thin,CcyGrp
26-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.21%,0.26%,0.31%,0.36%,0.41%,0.46%,0.51%,0.57%,0.64%,0.69%,40%,,A,A,A,AA,A,AA,A,BB,NR,NR,A,7,Consumer Goods,N.Amer,United States,,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp
29-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.21%,0.26%,0.31%,0.36%,0.41%,0.46%,0.50%,0.60%,0.64%,0.69%,40%,,BBB,BBB,BBB,A,A,A,BBB,NR,NR,NR,BBB,7,Consumer Goods,N.Amer,United States,,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
30-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.21%,0.26%,0.30%,0.36%,0.41%,0.46%,0.50%,0.60%,0.64%,0.69%,40%,,A,A,BBB,BBB,BBB,A,BBB,NR,NR,NR,BBB,6,Consumer Goods,N.Amer,United States,,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
31-Mar-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.21%,0.26%,0.30%,0.36%,0.41%,0.46%,0.50%,0.60%,0.64%,0.69%,40%,,A,A,BBB,BBB,BBB,A,A,NR,NR,NR,BBB,6,Consumer Goods,N.Amer,United States,,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
1-Apr-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.08%,0.21%,0.26%,0.29%,0.36%,0.43%,0.46%,0.49%,0.59%,0.46%,0.69%,40%,NR,BBB,BB,BB,BBB,BBB,BBB,BBB,BBB,NR,NR,BBB,3,Consumer Goods,N.Amer,United States,,,Thin,DocAdj,DocAdj,DocAdj,CcyGrp,CcyGrp,CcyGrp,CcyGrp,DocAdj,Thin,Thin,CcyGrp
2-Apr-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.21%,0.27%,0.30%,0.36%,0.42%,0.47%,0.51%,0.59%,0.46%,0.63%,40%,,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BBB,NR,NR,BBB,5,Consumer Goods,N.Amer,United States,,,,DocAdj,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,DocAdj,Thin,Thin,CcyGrp
5-Apr-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.21%,0.27%,0.31%,0.36%,0.41%,0.46%,0.51%,0.60%,0.64%,0.69%,40%,,A,A,A,A,A,A,A,BB,NR,NR,A,5,Consumer Goods,N.Amer,United States,,,,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,DocAdj,Thin,Thin,CcyGrp
6-Apr-10,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.21%,0.26%,0.30%,0.36%,0.41%,0.46%,0.49%,0.59%,0.47%,0.69%,40%,,BBB,BB,BBB,BB,BBB,BBB,BBB,BB,NR,NR,BBB,4,Consumer Goods,N.Amer,United States,,,,CcyGrp,DocAdj,CcyGrp,DocAdj,CcyGrp,CcyGrp,CcyGrp,DocAdj,Thin,Thin,CcyGrp
